
> vwap-scalper-bot@1.0.0 backtest
> tsx src/backtest.ts run

3:41:13 PM | info | Starting backtest for NVDA with 121327 bars...
3:41:13 PM | info | NVDA: Eval - price:173.14, vwap:173.25, dev:-0.064%, slope:-0.0021, rsi:34.62
3:41:13 PM | info | NVDA: Eval - price:174.41, vwap:174.00, dev:0.238%, slope:0.0034, rsi:65.98
3:41:13 PM | info | NVDA: Eval - price:174.47, vwap:174.00, dev:0.268%, slope:0.0041, rsi:66.27
3:41:13 PM | info | NVDA: Eval - price:174.11, vwap:174.02, dev:0.052%, slope:0.0006, rsi:39.14
3:41:13 PM | info | NVDA: Eval - price:173.92, vwap:173.94, dev:-0.010%, slope:-0.0001, rsi:53.94
3:41:13 PM | info | NVDA: Eval - price:173.48, vwap:173.86, dev:-0.220%, slope:-0.0000, rsi:35.09
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-28T08:00:00.000Z
Bar 17000: Price $174.84 | VWAP $174.72 | Diff 0.12
3:41:13 PM | info | NVDA: Eval - price:174.96, vwap:174.92, dev:0.023%, slope:0.0012, rsi:40.52
3:41:13 PM | info | NVDA: Eval - price:176.89, vwap:175.51, dev:0.787%, slope:0.0001, rsi:72.85
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-29T08:00:00.000Z
Bar 18000: Price $179.41 | VWAP $179.17 | Diff 0.24
3:41:13 PM | info | NVDA: Eval - price:179.32, vwap:179.23, dev:0.051%, slope:0.0002, rsi:67.61
3:41:13 PM | info | NVDA: Eval - price:178.81, vwap:179.16, dev:-0.196%, slope:-0.0116, rsi:27.12
3:41:13 PM | info | NVDA: Eval - price:178.22, vwap:178.69, dev:-0.268%, slope:-0.0243, rsi:44.15
3:41:13 PM | info | NVDA: Eval - price:176.57, vwap:177.62, dev:-0.589%, slope:-0.0055, rsi:67.93
3:41:13 PM | info | NVDA: Eval - price:176.15, vwap:177.58, dev:-0.805%, slope:-0.0103, rsi:44.15
3:41:13 PM | info | NVDA: Eval - price:176.00, vwap:177.14, dev:-0.642%, slope:-0.0002, rsi:49.68
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-30T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:176.51, vwap:176.43, dev:0.045%, slope:0.0012, rsi:69.81
3:41:13 PM | info | NVDA: Eval - price:176.46, vwap:176.43, dev:0.016%, slope:0.0009, rsi:52.85
Bar 19000: Price $175.72 | VWAP $176.24 | Diff -0.52
3:41:13 PM | info | NVDA: Eval - price:176.50, vwap:176.43, dev:0.042%, slope:0.0010, rsi:49.51
3:41:13 PM | info | NVDA: Eval - price:178.57, vwap:178.03, dev:0.308%, slope:0.0055, rsi:65.86
3:41:13 PM | info | NVDA: Eval - price:178.94, vwap:178.32, dev:0.350%, slope:0.0049, rsi:34.27
3:41:13 PM | info | NVDA: Eval - price:179.57, vwap:178.41, dev:0.651%, slope:0.0135, rsi:64.68
3:41:13 PM | info | NVDA: Eval - price:179.48, vwap:178.42, dev:0.592%, slope:0.0105, rsi:45.79
3:41:13 PM | info | Doing Daily Risk Reset at 2025-07-31T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:181.96, vwap:182.55, dev:-0.325%, slope:-0.0256, rsi:21.00
3:41:13 PM | info | NVDA: Eval - price:182.29, vwap:182.51, dev:-0.119%, slope:-0.0025, rsi:52.43
Bar 20000: Price $182.69 | VWAP $182.54 | Diff 0.15
3:41:13 PM | info | NVDA: Eval - price:181.70, vwap:182.02, dev:-0.178%, slope:-0.0057, rsi:36.06
3:41:13 PM | info | NVDA: Eval - price:179.54, vwap:181.73, dev:-1.203%, slope:-0.0769, rsi:23.63
3:41:13 PM | info | NVDA: Eval - price:179.28, vwap:181.34, dev:-1.137%, slope:-0.0513, rsi:48.95
3:41:13 PM | info | NVDA: Eval - price:180.09, vwap:181.25, dev:-0.638%, slope:-0.0192, rsi:76.25
3:41:13 PM | info | NVDA: Eval - price:180.00, vwap:181.12, dev:-0.620%, slope:-0.0144, rsi:24.20
3:41:13 PM | info | NVDA: Eval - price:178.13, vwap:180.37, dev:-1.240%, slope:-0.0176, rsi:73.54
3:41:13 PM | info | NVDA: Eval - price:175.94, vwap:179.73, dev:-2.107%, slope:-0.0018, rsi:40.20
3:41:13 PM | info | NVDA: Eval - price:175.86, vwap:179.71, dev:-2.143%, slope:-0.0009, rsi:48.75
3:41:13 PM | info | Doing Daily Risk Reset at 2025-08-01T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:172.88, vwap:173.24, dev:-0.208%, slope:-0.0278, rsi:52.22
3:41:13 PM | info | NVDA: Eval - price:173.61, vwap:173.26, dev:0.202%, slope:0.0072, rsi:69.38
3:41:13 PM | info | NVDA: Eval - price:173.59, vwap:173.30, dev:0.167%, slope:0.0048, rsi:55.55
Bar 21000: Price $174.85 | VWAP $173.54 | Diff 1.31
3:41:13 PM | info | NVDA: Eval - price:173.67, vwap:174.11, dev:-0.251%, slope:-0.0065, rsi:25.16
3:41:13 PM | info | NVDA: Eval - price:172.46, vwap:172.89, dev:-0.250%, slope:-0.0273, rsi:56.14
3:41:13 PM | info | NVDA: Eval - price:174.96, vwap:173.73, dev:0.702%, slope:0.0113, rsi:61.79
3:41:13 PM | info | NVDA: Eval - price:173.73, vwap:173.87, dev:-0.081%, slope:-0.0019, rsi:78.41
3:41:13 PM | info | NVDA: Eval - price:173.41, vwap:173.85, dev:-0.252%, slope:-0.0004, rsi:46.35
3:41:13 PM | info | NVDA: Eval - price:172.69, vwap:173.84, dev:-0.663%, slope:-0.0001, rsi:34.81
3:41:13 PM | info | Doing Daily Risk Reset at 2025-08-04T08:00:00.000Z
3:41:13 PM | info | NVDA: Eval - price:175.48, vwap:175.24, dev:0.137%, slope:0.0084, rsi:56.10
3:41:13 PM | info | NVDA: Eval - price:175.46, vwap:175.28, dev:0.105%, slope:0.0059, rsi:38.15
3:41:13 PM | info | NVDA: Eval - price:176.05, vwap:175.44, dev:0.349%, slope:0.0095, rsi:56.53
3:41:13 PM | info | NVDA: Eval - price:175.45, vwap:175.46, dev:-0.007%, slope:0.0004, rsi:48.13
Bar 22000: Price $175.52 | VWAP $175.46 | Diff 0.06
3:41:13 PM | info | NVDA: Eval - price:175.48, vwap:175.46, dev:0.010%, slope:0.0007, rsi:43.70
3:41:13 PM | info | NVDA: Eval - price:175.48, vwap:175.46, dev:0.012%, slope:-0.0006, rsi:62.48
3:41:13 PM | info | NVDA: Eval - price:177.02, vwap:176.03, dev:0.560%, slope:0.0896, rsi:60.79
